thisN,thisTrialN,thisRepN,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,thisRow.t,notes,Init.started,text.started,key_resp.started,Init.stopped,key_resp.keys,key_resp.rt,key_resp.duration,prep.started,text_2.started,text_2.stopped,prep.stopped,run.started,run.stopped,Eyes.started,prog.started,polygon.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
1733,0,1733,0,0,0,0,0,0,0,0,1733,0,1733,0,6.4720531000057235,,,,,,,,,,,,,6.456775700004073,6.456821100000525,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1734,0,1734,0,0,0,0,0,0,0,0,1734,0,1734,0,6.4720531000057235,,,,,,,,,,,,,6.458000899991021,6.458046999992803,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1735,0,1735,0,0,0,0,0,0,0,0,1735,0,1735,0,6.4720531000057235,,,,,,,,,,,,,6.4587646999862045,6.458796599996276,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1736,0,1736,0,0,0,0,0,0,0,0,1736,0,1736,0,6.4720531000057235,,,,,,,,,,,,,6.4596221999963745,6.4722441000049,6.4720531000057235,6.4720531000057235,6.4720531000057235,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1737,0,1737,0,0,0,0,0,0,0,0,1737,0,1737,0,6.487937099998817,,,,,,,,,,,,,6.473021299985703,6.473071999993408,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1738,0,1738,0,0,0,0,0,0,0,0,1738,0,1738,0,6.487937099998817,,,,,,,,,,,,,6.473986099998001,6.474046399991494,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1739,0,1739,0,0,0,0,0,0,0,0,1739,0,1739,0,6.487937099998817,,,,,,,,,,,,,6.475056900002528,6.475096299982397,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1740,0,1740,0,0,0,0,0,0,0,0,1740,0,1740,0,6.487937099998817,,,,,,,,,,,,,6.475684999983059,6.475715499982471,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1741,0,1741,0,0,0,0,0,0,0,0,1741,0,1741,0,6.487937099998817,,,,,,,,,,,,,6.476931699988199,6.4769585999893025,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1742,0,1742,0,0,0,0,0,0,0,0,1742,0,1742,0,6.487937099998817,,,,,,,,,,,,,6.47795309999492,6.477997200010577,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1743,0,1743,0,0,0,0,0,0,0,0,1743,0,1743,0,6.487937099998817,,,,,,,,,,,,,6.478714500000933,6.478746400011005,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1744,0,1744,0,0,0,0,0,0,0,0,1744,0,1744,0,6.487937099998817,,,,,,,,,,,,,6.479558299994096,6.4796137000084855,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1745,0,1745,0,0,0,0,0,0,0,0,1745,0,1745,0,6.487937099998817,,,,,,,,,,,,,6.48071869998239,6.480749499984086,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1746,0,1746,0,0,0,0,0,0,0,0,1746,0,1746,0,6.487937099998817,,,,,,,,,,,,,6.481807000003755,6.481837700004689,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1747,0,1747,0,0,0,0,0,0,0,0,1747,0,1747,0,6.487937099998817,,,,,,,,,,,,,6.482595699984813,6.488184299989371,6.487937099998817,6.487937099998817,6.487937099998817,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1748,0,1748,0,0,0,0,0,0,0,0,1748,0,1748,0,6.50493200001074,,,,,,,,,,,,,6.489796000008937,6.489856000000145,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1749,0,1749,0,0,0,0,0,0,0,0,1749,0,1749,0,6.50493200001074,,,,,,,,,,,,,6.490779499989003,6.490820400009397,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1750,0,1750,0,0,0,0,0,0,0,0,1750,0,1750,0,6.50493200001074,,,,,,,,,,,,,6.491678799997317,6.491711699985899,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1751,0,1751,0,0,0,0,0,0,0,0,1751,0,1751,0,6.50493200001074,,,,,,,,,,,,,6.492619199998444,6.492649899999378,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1752,0,1752,0,0,0,0,0,0,0,0,1752,0,1752,0,6.50493200001074,,,,,,,,,,,,,6.493859699985478,6.493920899985824,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1753,0,1753,0,0,0,0,0,0,0,0,1753,0,1753,0,6.50493200001074,,,,,,,,,,,,,6.494648499996401,6.505872200010344,6.50493200001074,6.50493200001074,6.50493200001074,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1754,0,1754,0,0,0,0,0,0,0,0,1754,0,1754,0,6.540205900004366,,,,,,,,,,,,,6.507163900008891,6.507221599982586,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1755,0,1755,0,0,0,0,0,0,0,0,1755,0,1755,0,6.540205900004366,,,,,,,,,,,,,6.508889199991245,6.50894060000428,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1756,0,1756,0,0,0,0,0,0,0,0,1756,0,1756,0,6.540205900004366,,,,,,,,,,,,,6.509858899982646,6.50989839999238,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1757,0,1757,0,0,0,0,0,0,0,0,1757,0,1757,0,6.540205900004366,,,,,,,,,,,,,6.5111448999959975,6.51119170000311,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1758,0,1758,0,0,0,0,0,0,0,0,1758,0,1758,0,6.540205900004366,,,,,,,,,,,,,6.512872499995865,6.512943100009579,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1759,0,1759,0,0,0,0,0,0,0,0,1759,0,1759,0,6.540205900004366,,,,,,,,,,,,,6.514544999983627,6.514584099990316,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1760,0,1760,0,0,0,0,0,0,0,0,1760,0,1760,0,6.540205900004366,,,,,,,,,,,,,6.515588200010825,6.515632299997378,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1761,0,1761,0,0,0,0,0,0,0,0,1761,0,1761,0,6.540205900004366,,,,,,,,,,,,,6.516653400001815,6.516701899992768,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1762,0,1762,0,0,0,0,0,0,0,0,1762,0,1762,0,6.540205900004366,,,,,,,,,,,,,6.517946300009498,6.517988300009165,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1763,0,1763,0,0,0,0,0,0,0,0,1763,0,1763,0,6.540205900004366,,,,,,,,,,,,,6.518993300007423,6.519054000003962,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1764,0,1764,0,0,0,0,0,0,0,0,1764,0,1764,0,6.540205900004366,,,,,,,,,,,,,6.520390499994392,6.520456900005229,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1765,0,1765,0,0,0,0,0,0,0,0,1765,0,1765,0,6.540205900004366,,,,,,,,,,,,,6.521550200006459,6.521589999989374,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1766,0,1766,0,0,0,0,0,0,0,0,1766,0,1766,0,6.540205900004366,,,,,,,,,,,,,6.522630699997535,6.522698099986883,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1767,0,1767,0,0,0,0,0,0,0,0,1767,0,1767,0,6.540205900004366,,,,,,,,,,,,,6.523777599999448,6.523830699996324,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1768,0,1768,0,0,0,0,0,0,0,0,1768,0,1768,0,6.540205900004366,,,,,,,,,,,,,6.524965999997221,6.525000699999509,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1769,0,1769,0,0,0,0,0,0,0,0,1769,0,1769,0,6.540205900004366,,,,,,,,,,,,,6.525653399992734,6.540740199998254,6.540205900004366,6.540205900004366,6.540205900004366,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1770,0,1770,0,0,0,0,0,0,0,0,1770,0,1770,0,6.5829718000022694,,,,,,,,,,,,,6.541902400000254,6.5419344999827445,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1771,0,1771,0,0,0,0,0,0,0,0,1771,0,1771,0,6.5829718000022694,,,,,,,,,,,,,6.542623599991202,6.542656999983592,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1772,0,1772,0,0,0,0,0,0,0,0,1772,0,1772,0,6.5829718000022694,,,,,,,,,,,,,6.544189999985974,6.544263299991144,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1773,0,1773,0,0,0,0,0,0,0,0,1773,0,1773,0,6.5829718000022694,,,,,,,,,,,,,6.54578099999344,6.545815599994967,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1774,0,1774,0,0,0,0,0,0,0,0,1774,0,1774,0,6.5829718000022694,,,,,,,,,,,,,6.546731499984162,6.546756700001424,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1775,0,1775,0,0,0,0,0,0,0,0,1775,0,1775,0,6.5829718000022694,,,,,,,,,,,,,6.548043199989479,6.548108699993463,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1776,0,1776,0,0,0,0,0,0,0,0,1776,0,1776,0,6.5829718000022694,,,,,,,,,,,,,6.549819300009403,6.549861600011354,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1777,0,1777,0,0,0,0,0,0,0,0,1777,0,1777,0,6.5829718000022694,,,,,,,,,,,,,6.550917799992021,6.550961400003871,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1778,0,1778,0,0,0,0,0,0,0,0,1778,0,1778,0,6.5829718000022694,,,,,,,,,,,,,6.551737100002356,6.551783900009468,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1779,0,1779,0,0,0,0,0,0,0,0,1779,0,1779,0,6.5829718000022694,,,,,,,,,,,,,6.553180199989583,6.553244599985192,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1780,0,1780,0,0,0,0,0,0,0,0,1780,0,1780,0,6.5829718000022694,,,,,,,,,,,,,6.5548768999869935,6.554907999990974,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1781,0,1781,0,0,0,0,0,0,0,0,1781,0,1781,0,6.5829718000022694,,,,,,,,,,,,,6.555694200011203,6.555725299986079,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1782,0,1782,0,0,0,0,0,0,0,0,1782,0,1782,0,6.5829718000022694,,,,,,,,,,,,,6.556550799985416,6.556583700003102,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1783,0,1783,0,0,0,0,0,0,0,0,1783,0,1783,0,6.5829718000022694,,,,,,,,,,,,,6.557711100002052,6.557743499986827,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1784,0,1784,0,0,0,0,0,0,0,0,1784,0,1784,0,6.5829718000022694,,,,,,,,,,,,,6.5585100000025705,6.558543199993437,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1785,0,1785,0,0,0,0,0,0,0,0,1785,0,1785,0,6.5829718000022694,,,,,,,,,,,,,6.55960700000287,6.559633099997882,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1786,0,1786,0,0,0,0,0,0,0,0,1786,0,1786,0,6.5829718000022694,,,,,,,,,,,,,6.560528600006364,6.58453669998562,6.5829718000022694,6.5829718000022694,6.5829718000022694,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1787,0,1787,0,0,0,0,0,0,0,0,1787,0,1787,0,6.6295135999971535,,,,,,,,,,,,,6.585672599991085,6.585781400004635,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1788,0,1788,0,0,0,0,0,0,0,0,1788,0,1788,0,6.6295135999971535,,,,,,,,,,,,,6.587274999998044,6.587366399995517,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1789,0,1789,0,0,0,0,0,0,0,0,1789,0,1789,0,6.6295135999971535,,,,,,,,,,,,,6.58976370000164,6.589878700004192,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1790,0,1790,0,0,0,0,0,0,0,0,1790,0,1790,0,6.6295135999971535,,,,,,,,,,,,,6.591259799984982,6.591379899997264,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1791,0,1791,0,0,0,0,0,0,0,0,1791,0,1791,0,6.6295135999971535,,,,,,,,,,,,,6.59297090000473,6.593046800000593,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1792,0,1792,0,0,0,0,0,0,0,0,1792,0,1792,0,6.6295135999971535,,,,,,,,,,,,,6.593984000006458,6.594083200005116,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1793,0,1793,0,0,0,0,0,0,0,0,1793,0,1793,0,6.6295135999971535,,,,,,,,,,,,,6.595045800000662,6.595119600009639,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1794,0,1794,0,0,0,0,0,0,0,0,1794,0,1794,0,6.6295135999971535,,,,,,,,,,,,,6.596793100005016,6.596855100011453,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1795,0,1795,0,0,0,0,0,0,0,0,1795,0,1795,0,6.6295135999971535,,,,,,,,,,,,,6.597901200002525,6.597966900008032,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1796,0,1796,0,0,0,0,0,0,0,0,1796,0,1796,0,6.6295135999971535,,,,,,,,,,,,,6.598866799991811,6.5989235999877565,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1797,0,1797,0,0,0,0,0,0,0,0,1797,0,1797,0,6.6295135999971535,,,,,,,,,,,,,6.599745399988024,6.599801100004697,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1798,0,1798,0,0,0,0,0,0,0,0,1798,0,1798,0,6.6295135999971535,,,,,,,,,,,,,6.600786299997708,6.600845599983586,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1799,0,1799,0,0,0,0,0,0,0,0,1799,0,1799,0,6.6295135999971535,,,,,,,,,,,,,6.601915600011125,6.6019746999954805,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1800,0,1800,0,0,0,0,0,0,0,0,1800,0,1800,0,6.6295135999971535,,,,,,,,,,,,,6.602880699996604,6.602967099985108,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1801,0,1801,0,0,0,0,0,0,0,0,1801,0,1801,0,6.6295135999971535,,,,,,,,,,,,,6.603942499990808,6.603996799996821,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1802,0,1802,0,0,0,0,0,0,0,0,1802,0,1802,0,6.6295135999971535,,,,,,,,,,,,,6.604789200006053,6.604846500005806,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1803,0,1803,0,0,0,0,0,0,0,0,1803,0,1803,0,6.6295135999971535,,,,,,,,,,,,,6.605700899992371,6.605750699993223,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1804,0,1804,0,0,0,0,0,0,0,0,1804,0,1804,0,6.6295135999971535,,,,,,,,,,,,,6.606832299992675,6.606889899994712,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1805,0,1805,0,0,0,0,0,0,0,0,1805,0,1805,0,6.6295135999971535,,,,,,,,,,,,,6.607945800002199,6.608025699999416,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1806,0,1806,0,0,0,0,0,0,0,0,1806,0,1806,0,6.6295135999971535,,,,,,,,,,,,,6.608707400009735,6.608760000002803,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1807,0,1807,0,0,0,0,0,0,0,0,1807,0,1807,0,6.6295135999971535,,,,,,,,,,,,,6.609737999999197,6.609790099988459,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1808,0,1808,0,0,0,0,0,0,0,0,1808,0,1808,0,6.6295135999971535,,,,,,,,,,,,,6.610535199986771,6.610588299983647,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1809,0,1809,0,0,0,0,0,0,0,0,1809,0,1809,0,6.6295135999971535,,,,,,,,,,,,,6.6116508999839425,6.611698099994101,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1810,0,1810,0,0,0,0,0,0,0,0,1810,0,1810,0,6.6295135999971535,,,,,,,,,,,,,6.612576099985745,6.612618499988457,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1811,0,1811,0,0,0,0,0,0,0,0,1811,0,1811,0,6.6295135999971535,,,,,,,,,,,,,6.6137597000051755,6.613807199988514,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1812,0,1812,0,0,0,0,0,0,0,0,1812,0,1812,0,6.6295135999971535,,,,,,,,,,,,,6.61487049999414,6.614914200006751,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1813,0,1813,0,0,0,0,0,0,0,0,1813,0,1813,0,6.6295135999971535,,,,,,,,,,,,,6.615584299986949,6.615637000009883,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1814,0,1814,0,0,0,0,0,0,0,0,1814,0,1814,0,6.6295135999971535,,,,,,,,,,,,,6.616795799985994,6.616860000009183,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1815,0,1815,0,0,0,0,0,0,0,0,1815,0,1815,0,6.6295135999971535,,,,,,,,,,,,,6.617531900003087,6.629872899997281,6.6295135999971535,6.6295135999971535,6.6295135999971535,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1816,0,1816,0,0,0,0,0,0,0,0,1816,0,1816,0,6.651084799988894,,,,,,,,,,,,,6.630756400001701,6.630797799996799,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1817,0,1817,0,0,0,0,0,0,0,0,1817,0,1817,0,6.651084799988894,,,,,,,,,,,,,6.6318530999997165,6.631893999991007,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1818,0,1818,0,0,0,0,0,0,0,0,1818,0,1818,0,6.651084799988894,,,,,,,,,,,,,6.632757299987134,6.632800499995938,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1819,0,1819,0,0,0,0,0,0,0,0,1819,0,1819,0,6.651084799988894,,,,,,,,,,,,,6.633555400010664,6.633592600002885,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1820,0,1820,0,0,0,0,0,0,0,0,1820,0,1820,0,6.651084799988894,,,,,,,,,,,,,6.634601700003259,6.634638699993957,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1821,0,1821,0,0,0,0,0,0,0,0,1821,0,1821,0,6.651084799988894,,,,,,,,,,,,,6.635578599991277,6.635612399986712,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1822,0,1822,0,0,0,0,0,0,0,0,1822,0,1822,0,6.651084799988894,,,,,,,,,,,,,6.6366285999829415,6.636660499993013,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1823,0,1823,0,0,0,0,0,0,0,0,1823,0,1823,0,6.651084799988894,,,,,,,,,,,,,6.6375543999893125,6.637582099996507,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1824,0,1824,0,0,0,0,0,0,0,0,1824,0,1824,0,6.651084799988894,,,,,,,,,,,,,6.638567499991041,6.638598799996544,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1825,0,1825,0,0,0,0,0,0,0,0,1825,0,1825,0,6.651084799988894,,,,,,,,,,,,,6.63956139999209,6.639594100008253,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1826,0,1826,0,0,0,0,0,0,0,0,1826,0,1826,0,6.651084799988894,,,,,,,,,,,,,6.640793099999428,6.640823099995032,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1827,0,1827,0,0,0,0,0,0,0,0,1827,0,1827,0,6.651084799988894,,,,,,,,,,,,,6.6416297999967355,6.651263200008543,6.651084799988894,6.651084799988894,6.651084799988894,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1828,0,1828,0,0,0,0,0,0,0,0,1828,0,1828,0,6.671188899985282,,,,,,,,,,,,,6.653007099987008,6.653059200005373,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1829,0,1829,0,0,0,0,0,0,0,0,1829,0,1829,0,6.671188899985282,,,,,,,,,,,,,6.653655300004175,6.65369209999335,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1830,0,1830,0,0,0,0,0,0,0,0,1830,0,1830,0,6.671188899985282,,,,,,,,,,,,,6.654632499994477,6.654658799991012,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1831,0,1831,0,0,0,0,0,0,0,0,1831,0,1831,0,6.671188899985282,,,,,,,,,,,,,6.65557699999772,6.655597700009821,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1832,0,1832,0,0,0,0,0,0,0,0,1832,0,1832,0,6.671188899985282,,,,,,,,,,,,,6.656818399991607,6.6568516999832354,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1833,0,1833,0,0,0,0,0,0,0,0,1833,0,1833,0,6.671188899985282,,,,,,,,,,,,,6.657680999982404,6.65771460000542,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1834,0,1834,0,0,0,0,0,0,0,0,1834,0,1834,0,6.671188899985282,,,,,,,,,,,,,6.658691999997245,6.658721999992849,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1835,0,1835,0,0,0,0,0,0,0,0,1835,0,1835,0,6.671188899985282,,,,,,,,,,,,,6.659607999987202,6.659636199998204,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1836,0,1836,0,0,0,0,0,0,0,0,1836,0,1836,0,6.671188899985282,,,,,,,,,,,,,6.6606674999929965,6.671360400010599,6.671188899985282,6.671188899985282,6.671188899985282,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1837,0,1837,0,0,0,0,0,0,0,0,1837,0,1837,0,6.688215800008038,,,,,,,,,,,,,6.672879699995974,6.672920399985742,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1838,0,1838,0,0,0,0,0,0,0,0,1838,0,1838,0,6.688215800008038,,,,,,,,,,,,,6.673727499990491,6.673757199983811,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1839,0,1839,0,0,0,0,0,0,0,0,1839,0,1839,0,6.688215800008038,,,,,,,,,,,,,6.67470050000702,6.67473460000474,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
