thisN,thisTrialN,thisRepN,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,thisRow.t,notes,Init.started,text.started,key_resp.started,Init.stopped,key_resp.keys,key_resp.rt,key_resp.duration,prep.started,text_2.started,text_2.stopped,prep.stopped,run.started,run.stopped,Eyes.started,prog.started,polygon.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
108,0,108,0,0,0,0,0,0,0,0,108,0,108,0,2.6932794000022113,,,,,,,,,,,,,2.6839805000054184,2.6840120000124443,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
109,0,109,0,0,0,0,0,0,0,0,109,0,109,0,2.6932794000022113,,,,,,,,,,,,,2.685160900000483,2.6851893000130076,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
110,0,110,0,0,0,0,0,0,0,0,110,0,110,0,2.6932794000022113,,,,,,,,,,,,,2.6865649000101257,2.686609900003532,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
111,0,111,0,0,0,0,0,0,0,0,111,0,111,0,2.6932794000022113,,,,,,,,,,,,,2.687194300000556,2.6934572999889497,2.6932794000022113,2.6932794000022113,2.6932794000022113,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
112,0,112,0,0,0,0,0,0,0,0,112,0,112,0,2.7101030999911018,,,,,,,,,,,,,2.6943552999873646,2.6944316000153776,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
113,0,113,0,0,0,0,0,0,0,0,113,0,113,0,2.7101030999911018,,,,,,,,,,,,,2.695153200009372,2.6951874000078533,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
114,0,114,0,0,0,0,0,0,0,0,114,0,114,0,2.7101030999911018,,,,,,,,,,,,,2.6960344999970403,2.6960611999966204,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
115,0,115,0,0,0,0,0,0,0,0,115,0,115,0,2.7101030999911018,,,,,,,,,,,,,2.697168499988038,2.697204900003271,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
116,0,116,0,0,0,0,0,0,0,0,116,0,116,0,2.7101030999911018,,,,,,,,,,,,,2.698131699988153,2.7102642999961972,2.7101030999911018,2.7101030999911018,2.7101030999911018,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
117,0,117,0,0,0,0,0,0,0,0,117,0,117,0,2.7300599000009242,,,,,,,,,,,,,2.7117440000001807,2.711811699991813,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
118,0,118,0,0,0,0,0,0,0,0,118,0,118,0,2.7300599000009242,,,,,,,,,,,,,2.7132745000126306,2.7133175999915693,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
119,0,119,0,0,0,0,0,0,0,0,119,0,119,0,2.7300599000009242,,,,,,,,,,,,,2.7139689000032376,2.7139995000034105,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
120,0,120,0,0,0,0,0,0,0,0,120,0,120,0,2.7300599000009242,,,,,,,,,,,,,2.715114699996775,2.715146200003801,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
121,0,121,0,0,0,0,0,0,0,0,121,0,121,0,2.7300599000009242,,,,,,,,,,,,,2.7161988000152633,2.7162304999947082,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
122,0,122,0,0,0,0,0,0,0,0,122,0,122,0,2.7300599000009242,,,,,,,,,,,,,2.717065000004368,2.717096100008348,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
123,0,123,0,0,0,0,0,0,0,0,123,0,123,0,2.7300599000009242,,,,,,,,,,,,,2.7181111999962013,2.7181350000028033,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
124,0,124,0,0,0,0,0,0,0,0,124,0,124,0,2.7300599000009242,,,,,,,,,,,,,2.719091400009347,2.7191226000140887,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
125,0,125,0,0,0,0,0,0,0,0,125,0,125,0,2.7300599000009242,,,,,,,,,,,,,2.720116999989841,2.720156399998814,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
126,0,126,0,0,0,0,0,0,0,0,126,0,126,0,2.7300599000009242,,,,,,,,,,,,,2.7210767999931704,2.721108199999435,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
127,0,127,0,0,0,0,0,0,0,0,127,0,127,0,2.7300599000009242,,,,,,,,,,,,,2.7221775999933016,2.7222093000018504,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
128,0,128,0,0,0,0,0,0,0,0,128,0,128,0,2.7300599000009242,,,,,,,,,,,,,2.723060099990107,2.723102199990535,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
129,0,129,0,0,0,0,0,0,0,0,129,0,129,0,2.7300599000009242,,,,,,,,,,,,,2.7241022000089288,2.7302896000037435,2.7300599000009242,2.7300599000009242,2.7300599000009242,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
130,0,130,0,0,0,0,0,0,0,0,130,0,130,0,2.743703000014648,,,,,,,,,,,,,2.731073600007221,2.7311076000041794,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
131,0,131,0,0,0,0,0,0,0,0,131,0,131,0,2.743703000014648,,,,,,,,,,,,,2.732212900009472,2.7322876999969594,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
132,0,132,0,0,0,0,0,0,0,0,132,0,132,0,2.743703000014648,,,,,,,,,,,,,2.7329610000015236,2.732996100006858,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
133,0,133,0,0,0,0,0,0,0,0,133,0,133,0,2.743703000014648,,,,,,,,,,,,,2.734043300006306,2.7340722999942955,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
134,0,134,0,0,0,0,0,0,0,0,134,0,134,0,2.743703000014648,,,,,,,,,,,,,2.7349866000004113,2.735019399988232,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
135,0,135,0,0,0,0,0,0,0,0,135,0,135,0,2.743703000014648,,,,,,,,,,,,,2.7361622999887913,2.744143999996595,2.743703000014648,2.743703000014648,2.743703000014648,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
136,0,136,0,0,0,0,0,0,0,0,136,0,136,0,2.759512699994957,,,,,,,,,,,,,2.745211300003575,2.745250900014071,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
137,0,137,0,0,0,0,0,0,0,0,137,0,137,0,2.759512699994957,,,,,,,,,,,,,2.7461875999870244,2.7462202000024263,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
138,0,138,0,0,0,0,0,0,0,0,138,0,138,0,2.759512699994957,,,,,,,,,,,,,2.74704039999051,2.747077400010312,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
139,0,139,0,0,0,0,0,0,0,0,139,0,139,0,2.759512699994957,,,,,,,,,,,,,2.7479613999894354,2.7479882999905385,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
140,0,140,0,0,0,0,0,0,0,0,140,0,140,0,2.759512699994957,,,,,,,,,,,,,2.7489643000008073,2.74899349999032,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
141,0,141,0,0,0,0,0,0,0,0,141,0,141,0,2.759512699994957,,,,,,,,,,,,,2.7500148999970406,2.750045399996452,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
142,0,142,0,0,0,0,0,0,0,0,142,0,142,0,2.759512699994957,,,,,,,,,,,,,2.7513408999948297,2.75137340000947,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
143,0,143,0,0,0,0,0,0,0,0,143,0,143,0,2.759512699994957,,,,,,,,,,,,,2.751932000013767,2.759693600004539,2.759512699994957,2.759512699994957,2.759512699994957,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
144,0,144,0,0,0,0,0,0,0,0,144,0,144,0,2.7761562000086997,,,,,,,,,,,,,2.7612198000133503,2.761258100013947,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
145,0,145,0,0,0,0,0,0,0,0,145,0,145,0,2.7761562000086997,,,,,,,,,,,,,2.76216340000974,2.762197700008983,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
146,0,146,0,0,0,0,0,0,0,0,146,0,146,0,2.7761562000086997,,,,,,,,,,,,,2.7631221000046935,2.7631581999885384,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
147,0,147,0,0,0,0,0,0,0,0,147,0,147,0,2.7761562000086997,,,,,,,,,,,,,2.764039600006072,2.764074700011406,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
148,0,148,0,0,0,0,0,0,0,0,148,0,148,0,2.7761562000086997,,,,,,,,,,,,,2.7650189000123646,2.7650517000001855,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
149,0,149,0,0,0,0,0,0,0,0,149,0,149,0,2.7761562000086997,,,,,,,,,,,,,2.7660610000020824,2.7660942999937106,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
150,0,150,0,0,0,0,0,0,0,0,150,0,150,0,2.7761562000086997,,,,,,,,,,,,,2.766550600004848,2.7665815000073053,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
151,0,151,0,0,0,0,0,0,0,0,151,0,151,0,2.7761562000086997,,,,,,,,,,,,,2.76705850000144,2.776329499989515,2.7761562000086997,2.7761562000086997,2.7761562000086997,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
152,0,152,0,0,0,0,0,0,0,0,152,0,152,0,2.793253999989247,,,,,,,,,,,,,2.7772841000114568,2.777326700015692,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
153,0,153,0,0,0,0,0,0,0,0,153,0,153,0,2.793253999989247,,,,,,,,,,,,,2.778109500010032,2.778144899988547,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
154,0,154,0,0,0,0,0,0,0,0,154,0,154,0,2.793253999989247,,,,,,,,,,,,,2.778966100013349,2.779003100004047,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
155,0,155,0,0,0,0,0,0,0,0,155,0,155,0,2.793253999989247,,,,,,,,,,,,,2.7799227999930736,2.779949099989608,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
156,0,156,0,0,0,0,0,0,0,0,156,0,156,0,2.793253999989247,,,,,,,,,,,,,2.7810164999973495,2.781045500014443,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
157,0,157,0,0,0,0,0,0,0,0,157,0,157,0,2.793253999989247,,,,,,,,,,,,,2.782180400012294,2.7822173000022303,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
158,0,158,0,0,0,0,0,0,0,0,158,0,158,0,2.793253999989247,,,,,,,,,,,,,2.783036800014088,2.7830681999912485,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
159,0,159,0,0,0,0,0,0,0,0,159,0,159,0,2.793253999989247,,,,,,,,,,,,,2.7841787000070326,2.7934306999959517,2.793253999989247,2.793253999989247,2.793253999989247,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
160,0,160,0,0,0,0,0,0,0,0,160,0,160,0,2.8102092999906745,,,,,,,,,,,,,2.794139700010419,2.7941748999874108,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
161,0,161,0,0,0,0,0,0,0,0,161,0,161,0,2.8102092999906745,,,,,,,,,,,,,2.795226099988213,2.7952665000048,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
162,0,162,0,0,0,0,0,0,0,0,162,0,162,0,2.8102092999906745,,,,,,,,,,,,,2.7962037000106648,2.7962364999984857,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
163,0,163,0,0,0,0,0,0,0,0,163,0,163,0,2.8102092999906745,,,,,,,,,,,,,2.796946799993748,2.796974199998658,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
164,0,164,0,0,0,0,0,0,0,0,164,0,164,0,2.8102092999906745,,,,,,,,,,,,,2.798078499996336,2.7981099000026006,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
165,0,165,0,0,0,0,0,0,0,0,165,0,165,0,2.8102092999906745,,,,,,,,,,,,,2.7990038999996614,2.799032000009902,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
166,0,166,0,0,0,0,0,0,0,0,166,0,166,0,2.8102092999906745,,,,,,,,,,,,,2.8001299999887124,2.8001549000036903,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
167,0,167,0,0,0,0,0,0,0,0,167,0,167,0,2.8102092999906745,,,,,,,,,,,,,2.801005499990424,2.801037900004303,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
168,0,168,0,0,0,0,0,0,0,0,168,0,168,0,2.8102092999906745,,,,,,,,,,,,,2.8021124000079,2.810386800003471,2.8102092999906745,2.8102092999906745,2.8102092999906745,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
169,0,169,0,0,0,0,0,0,0,0,169,0,169,0,2.8267085000115912,,,,,,,,,,,,,2.8115186000068206,2.811561700014863,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
170,0,170,0,0,0,0,0,0,0,0,170,0,170,0,2.8267085000115912,,,,,,,,,,,,,2.812104200012982,2.812140099995304,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
171,0,171,0,0,0,0,0,0,0,0,171,0,171,0,2.8267085000115912,,,,,,,,,,,,,2.8130475000070874,2.813078500010306,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
172,0,172,0,0,0,0,0,0,0,0,172,0,172,0,2.8267085000115912,,,,,,,,,,,,,2.814180299988948,2.8142110999906436,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
173,0,173,0,0,0,0,0,0,0,0,173,0,173,0,2.8267085000115912,,,,,,,,,,,,,2.815028599987272,2.815069800009951,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
174,0,174,0,0,0,0,0,0,0,0,174,0,174,0,2.8267085000115912,,,,,,,,,,,,,2.816015199990943,2.816049999993993,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
175,0,175,0,0,0,0,0,0,0,0,175,0,175,0,2.8267085000115912,,,,,,,,,,,,,2.817104899993865,2.8171372000069823,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
176,0,176,0,0,0,0,0,0,0,0,176,0,176,0,2.8267085000115912,,,,,,,,,,,,,2.8180376999953296,2.8271423999976832,2.8267085000115912,2.8267085000115912,2.8267085000115912,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
177,0,177,0,0,0,0,0,0,0,0,177,0,177,0,2.8443896000098903,,,,,,,,,,,,,2.8287214000010863,2.828793199994834,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
178,0,178,0,0,0,0,0,0,0,0,178,0,178,0,2.8443896000098903,,,,,,,,,,,,,2.830066900001839,2.830097600002773,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
179,0,179,0,0,0,0,0,0,0,0,179,0,179,0,2.8443896000098903,,,,,,,,,,,,,2.831142799986992,2.8311733000155073,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
180,0,180,0,0,0,0,0,0,0,0,180,0,180,0,2.8443896000098903,,,,,,,,,,,,,2.8320810000004712,2.8321238000062294,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
181,0,181,0,0,0,0,0,0,0,0,181,0,181,0,2.8443896000098903,,,,,,,,,,,,,2.8330078000144567,2.83304309999221,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
182,0,182,0,0,0,0,0,0,0,0,182,0,182,0,2.8443896000098903,,,,,,,,,,,,,2.834036499989452,2.834072500001639,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
183,0,183,0,0,0,0,0,0,0,0,183,0,183,0,2.8443896000098903,,,,,,,,,,,,,2.8349277999950573,2.8349516000016592,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
184,0,184,0,0,0,0,0,0,0,0,184,0,184,0,2.8443896000098903,,,,,,,,,,,,,2.836318699992262,2.836367500014603,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
185,0,185,0,0,0,0,0,0,0,0,185,0,185,0,2.8443896000098903,,,,,,,,,,,,,2.836879999988014,2.836910300015006,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
186,0,186,0,0,0,0,0,0,0,0,186,0,186,0,2.8443896000098903,,,,,,,,,,,,,2.838020299997879,2.845089899987215,2.8443896000098903,2.8443896000098903,2.8443896000098903,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
187,0,187,0,0,0,0,0,0,0,0,187,0,187,0,2.85931349999737,,,,,,,,,,,,,2.8463826999941375,2.8464160000148695,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
188,0,188,0,0,0,0,0,0,0,0,188,0,188,0,2.85931349999737,,,,,,,,,,,,,2.8472602000110783,2.8472918999905232,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
189,0,189,0,0,0,0,0,0,0,0,189,0,189,0,2.85931349999737,,,,,,,,,,,,,2.8481363999890164,2.8481656000076327,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
190,0,190,0,0,0,0,0,0,0,0,190,0,190,0,2.85931349999737,,,,,,,,,,,,,2.8491220000141766,2.8491594000079203,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
191,0,191,0,0,0,0,0,0,0,0,191,0,191,0,2.85931349999737,,,,,,,,,,,,,2.8499805000028573,2.850022500002524,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
192,0,192,0,0,0,0,0,0,0,0,192,0,192,0,2.85931349999737,,,,,,,,,,,,,2.8512604999996256,2.8512913000013214,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
193,0,193,0,0,0,0,0,0,0,0,193,0,193,0,2.85931349999737,,,,,,,,,,,,,2.8519741999916732,2.8594760000123642,2.85931349999737,2.85931349999737,2.85931349999737,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
194,0,194,0,0,0,0,0,0,0,0,194,0,194,0,2.878662000002805,,,,,,,,,,,,,2.860214599990286,2.860253199993167,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
195,0,195,0,0,0,0,0,0,0,0,195,0,195,0,2.878662000002805,,,,,,,,,,,,,2.8614562000148,2.8615198000043165,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
196,0,196,0,0,0,0,0,0,0,0,196,0,196,0,2.878662000002805,,,,,,,,,,,,,2.8630365999997593,2.863070699997479,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
197,0,197,0,0,0,0,0,0,0,0,197,0,197,0,2.878662000002805,,,,,,,,,,,,,2.8641079000080936,2.8641396999883,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
198,0,198,0,0,0,0,0,0,0,0,198,0,198,0,2.878662000002805,,,,,,,,,,,,,2.8651697000022978,2.8652043000038248,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
199,0,199,0,0,0,0,0,0,0,0,199,0,199,0,2.878662000002805,,,,,,,,,,,,,2.8660029000020586,2.8660330999991857,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
200,0,200,0,0,0,0,0,0,0,0,200,0,200,0,2.878662000002805,,,,,,,,,,,,,2.866939800005639,2.866969099995913,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
201,0,201,0,0,0,0,0,0,0,0,201,0,201,0,2.878662000002805,,,,,,,,,,,,,2.868096499994863,2.8788791999977548,2.878662000002805,2.878662000002805,2.878662000002805,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
202,0,202,0,0,0,0,0,0,0,0,202,0,202,0,2.8928567999973893,,,,,,,,,,,,,2.879424399987329,2.8794649000046775,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
203,0,203,0,0,0,0,0,0,0,0,203,0,203,0,2.8928567999973893,,,,,,,,,,,,,2.8799896000127774,2.8800210999906994,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
204,0,204,0,0,0,0,0,0,0,0,204,0,204,0,2.8928567999973893,,,,,,,,,,,,,2.880931199993938,2.8809576999919955,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
205,0,205,0,0,0,0,0,0,0,0,205,0,205,0,2.8928567999973893,,,,,,,,,,,,,2.882034600013867,2.882081099989591,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
206,0,206,0,0,0,0,0,0,0,0,206,0,206,0,2.8928567999973893,,,,,,,,,,,,,2.8830546000099275,2.8830923000059556,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
207,0,207,0,0,0,0,0,0,0,0,207,0,207,0,2.8928567999973893,,,,,,,,,,,,,2.8839676000061445,2.8839966999948956,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
208,0,208,0,0,0,0,0,0,0,0,208,0,208,0,2.8928567999973893,,,,,,,,,,,,,2.8849496000038926,2.8849742999882437,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
209,0,209,0,0,0,0,0,0,0,0,209,0,209,0,2.8928567999973893,,,,,,,,,,,,,2.8860288000141736,2.886083299992606,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
210,0,210,0,0,0,0,0,0,0,0,210,0,210,0,2.8928567999973893,,,,,,,,,,,,,2.887039299996104,2.887073199992301,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
211,0,211,0,0,0,0,0,0,0,0,211,0,211,0,2.8928567999973893,,,,,,,,,,,,,2.8880419000051916,2.8930230000114534,2.8928567999973893,2.8928567999973893,2.8928567999973893,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
212,0,212,0,0,0,0,0,0,0,0,212,0,212,0,2.9091695999959484,,,,,,,,,,,,,2.8943625999963842,2.8944365000061225,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
213,0,213,0,0,0,0,0,0,0,0,213,0,213,0,2.9091695999959484,,,,,,,,,,,,,2.8953285999887157,2.8953635999932885,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
214,0,214,0,0,0,0,0,0,0,0,214,0,214,0,2.9091695999959484,,,,,,,,,,,,,2.896013399993535,2.8960484999988694,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
215,0,215,0,0,0,0,0,0,0,0,215,0,215,0,2.9091695999959484,,,,,,,,,,,,,2.897052399988752,2.8970793999906164,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
216,0,216,0,0,0,0,0,0,0,0,216,0,216,0,2.9091695999959484,,,,,,,,,,,,,2.898103000014089,2.9093218999914825,2.9091695999959484,2.9091695999959484,2.9091695999959484,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
